"n","error","cell","rep","method","n_taxa","fdr","n_rej","tpr","fpr05","fpr01","ks","p_min","d0"
10,"gauss","alt",11,"fl_9999",500,0,0,0,0.0622222222222222,0.00666666666666667,0.0550444444444445,0.0037,4.17753728821164
10,"gauss","alt",11,"pvw_199",500,0,0,0,0.0622222222222222,0,0.0688397642213404,0.00642254265663696,4.17753728821164
10,"gauss","alt",11,"pvt_199",500,0.826086956521739,23,0.08,0.142222222222222,0.0688888888888889,0.110257563618615,1.23645199649537e-13,4.17753728821164
10,"gauss","alt",11,"mm_199",500,0.5,2,0.02,0.0577777777777778,0.0111111111111111,0.235555555555556,4.56696732160831e-08,4.17753728821164
10,"gauss","alt",11,"pvw_999",500,0,0,0,0.0622222222222222,0,0.0714796625400186,0.00608235517551005,4.17753728821164
10,"gauss","alt",11,"pvt_999",500,0.80952380952381,21,0.08,0.144444444444444,0.0644444444444444,0.111410082013621,4.43939458934763e-14,4.17753728821164
10,"gauss","alt",11,"mm_999",500,0,0,0,0.0644444444444444,0.00666666666666667,0.34,0.00108226867281463,4.17753728821164
10,"gauss","alt",12,"ols",500,0,0,0,0.0511111111111111,0.00444444444444444,0.0373270541361944,0.00142694885550998,4.3101026414069
10,"gauss","alt",12,"modt",500,0,0,0,0.0511111111111111,0.00888888888888889,0.0343522839602149,0.000912108333585445,4.3101026414069
10,"gauss","alt",12,"fl_199",500,0,0,0,0.0511111111111111,0.00222222222222222,0.0422222222222222,0.005,4.3101026414069
10,"gauss","alt",12,"fl_999",500,0,0,0,0.0533333333333333,0.00444444444444444,0.0426666666666667,0.002,4.3101026414069
10,"gauss","alt",12,"fl_9999",500,0,0,0,0.0577777777777778,0.00444444444444444,0.0365111111111111,0.0013,4.3101026414069
10,"gauss","alt",12,"pvw_199",500,0,0,0,0.0644444444444444,0.00444444444444444,0.0957562879377149,0.00611990760804841,4.3101026414069
10,"gauss","alt",12,"pvt_199",500,0.580645161290323,31,0.26,0.151111111111111,0.0577777777777778,0.128458153383546,6.38769475069877e-10,4.3101026414069
10,"gauss","alt",12,"mm_199",500,0,0,0,0.0577777777777778,0.00666666666666667,0.204444444444444,0.000218581102320143,4.3101026414069
10,"gauss","alt",12,"pvw_999",500,0,0,0,0.0577777777777778,0.00444444444444444,0.0964013062608233,0.00715420753557199,4.3101026414069
10,"gauss","alt",12,"pvt_999",500,0.580645161290323,31,0.26,0.157777777777778,0.0622222222222222,0.129175936853148,3.51139710923813e-09,4.3101026414069
10,"gauss","alt",12,"mm_999",500,0,0,0,0.08,0.00666666666666667,0.368888888888889,0.00286180697741411,4.3101026414069
10,"gauss","alt",13,"ols",500,0,0,0,0.0533333333333333,0.0244444444444444,0.0318280982044169,0.000952981242563399,3.9588520297178
10,"gauss","alt",13,"modt",500,0,0,0,0.0533333333333333,0.00888888888888889,0.0250681244929967,0.00191869309765673,3.9588520297178
10,"gauss","alt",13,"fl_199",500,0,0,0,0.0511111111111111,0.00666666666666667,0.0394444444444444,0.005,3.9588520297178
10,"gauss","alt",13,"fl_999",500,0,0,0,0.0577777777777778,0.0177777777777778,0.0255555555555556,0.002,3.9588520297178
10,"gauss","alt",13,"fl_9999",500,0,0,0,0.06,0.0244444444444444,0.0272555555555556,0.0011,3.9588520297178
10,"gauss","alt",13,"pvw_199",500,0,0,0,0.0711111111111111,0.00888888888888889,0.0795582776611509,0.00670647749269236,3.9588520297178
10,"gauss","alt",13,"pvt_199",500,0.741935483870968,31,0.16,0.133333333333333,0.0644444444444444,0.122196004001511,1.09153083438905e-10,3.9588520297178
10,"gauss","alt",13,"mm_199",500,0,0,0,0.0555555555555556,0.0222222222222222,0.173333333333333,0.00220469563324151,3.9588520297178
10,"gauss","alt",13,"pvw_999",500,0,0,0,0.06,0.00444444444444444,0.0767765705298075,0.00688322020634778,3.9588520297178
10,"gauss","alt",13,"pvt_999",500,0.766666666666667,30,0.14,0.124444444444444,0.0666666666666667,0.117034345366274,2.46958194464061e-10,3.9588520297178
10,"gauss","alt",13,"mm_999",500,0,0,0,0.0555555555555556,0.0222222222222222,0.291111111111111,0.00154895911976209,3.9588520297178
10,"gauss","alt",14,"ols",500,0,0,0,0.0533333333333333,0.0111111111111111,0.0297541767324607,0.00294544059022207,3.94271733114744
10,"gauss","alt",14,"modt",500,0,0,0,0.0422222222222222,0.0177777777777778,0.0303483108720129,0.000893574284637244,3.94271733114744
10,"gauss","alt",14,"fl_199",500,0,0,0,0.0511111111111111,0.00222222222222222,0.0316666666666666,0.005,3.94271733114744
10,"gauss","alt",14,"fl_999",500,0,0,0,0.06,0.00666666666666667,0.0252222222222223,0.001,3.94271733114744
10,"gauss","alt",14,"fl_9999",500,0,0,0,0.0577777777777778,0.00222222222222222,0.0267,5e-04,3.94271733114744
10,"gauss","alt",14,"pvw_199",500,0,0,0,0.0555555555555556,0,0.0817364428272825,0.0112343539843354,3.94271733114744
10,"gauss","alt",14,"pvt_199",500,0.666666666666667,27,0.18,0.153333333333333,0.06,0.118023401945231,6.36219772652102e-07,3.94271733114744
10,"gauss","alt",14,"mm_199",500,0,2,0.04,0.0555555555555556,0.00888888888888889,0.184444444444444,7.95292351235371e-06,3.94271733114744
10,"gauss","alt",14,"pvw_999",500,0,0,0,0.06,0,0.0818933282836808,0.00950217085732163,3.94271733114744
10,"gauss","alt",14,"pvt_999",500,0.64,25,0.18,0.148888888888889,0.0622222222222222,0.112295824147184,5.19800089913297e-07,3.94271733114744
10,"gauss","alt",14,"mm_999",500,0,0,0,0.0644444444444444,0.00666666666666667,0.337777777777778,0.000384010003588961,3.94271733114744
10,"gauss","alt",15,"ols",500,0,0,0,0.0444444444444444,0.00888888888888889,0.0304403598512783,0.00071778023735303,4.34424121282083
10,"gauss","alt",15,"modt",500,0,0,0,0.0422222222222222,0.00666666666666667,0.0240415540308142,0.0002525782834376,4.34424121282083
10,"gauss","alt",15,"fl_199",500,0,0,0,0.04,0.00888888888888889,0.0344444444444444,0.005,4.34424121282083
10,"gauss","alt",15,"fl_999",500,0,0,0,0.0422222222222222,0.00888888888888889,0.0295555555555555,0.001,4.34424121282083
10,"gauss","alt",15,"fl_9999",500,0,0,0,0.0444444444444444,0.00888888888888889,0.0305333333333333,5e-04,4.34424121282083
10,"gauss","alt",15,"pvw_199",500,0,0,0,0.0444444444444444,0.00444444444444444,0.0886896277031436,0.00649154717527944,4.34424121282083
10,"gauss","alt",15,"pvt_199",500,0.733333333333333,15,0.08,0.106666666666667,0.0511111111111111,0.119573632885724,1.55836654780167e-11,4.34424121282083
10,"gauss","alt",15,"mm_199",500,1,2,0,0.0422222222222222,0.00888888888888889,0.197777777777778,1.57661612843558e-08,4.34424121282083
10,"gauss","alt",15,"pvw_999",500,0,0,0,0.0488888888888889,0.00444444444444444,0.0901669497458098,0.00566342812623345,4.34424121282083
10,"gauss","alt",15,"pvt_999",500,0.75,16,0.08,0.108888888888889,0.0488888888888889,0.117695858721807,2.41933514382744e-11,4.34424121282083
10,"gauss","alt",15,"mm_999",500,0,0,0,0.0511111111111111,0.00666666666666667,0.384444444444444,0.000622236150473414,4.34424121282083
20,"gauss","alt",1,"ols",500,0,0,0,0.0688888888888889,0.0133333333333333,0.067657490595862,0.00047676967167217,3.46930167350847
20,"gauss","alt",1,"modt",500,0,0,0,0.0688888888888889,0.0111111111111111,0.0707145315902031,0.00056744741670638,3.46930167350847
20,"gauss","alt",1,"fl_199",500,0,0,0,0.0577777777777778,0.00444444444444444,0.0644444444444445,0.005,3.46930167350847
20,"gauss","alt",1,"fl_999",500,0,0,0,0.0644444444444444,0.00444444444444444,0.0678888888888889,0.002,3.46930167350847
20,"gauss","alt",1,"fl_9999",500,0,0,0,0.0688888888888889,0.0111111111111111,0.0696,5e-04,3.46930167350847
20,"gauss","alt",1,"pvw_199",500,0,0,0,0.0688888888888889,0.00444444444444444,0.099332617492215,0.00211846114244082,3.46930167350847
20,"gauss","alt",1,"pvt_199",500,0.25,4,0.06,0.102222222222222,0.0355555555555556,0.111406367718387,1.04657319642684e-05,3.46930167350847
20,"gauss","alt",1,"mm_199",500,1,1,0,0.0622222222222222,0.0155555555555556,0.102222222222222,1.99781983366068e-05,3.46930167350847
20,"gauss","alt",1,"pvw_999",500,0,0,0,0.0733333333333333,0.00444444444444444,0.0960097506468118,0.00171497385433825,3.46930167350847
20,"gauss","alt",1,"pvt_999",500,0.4,5,0.06,0.1,0.0288888888888889,0.106430943260011,5.19482274718097e-06,3.46930167350847
20,"gauss","alt",1,"mm_999",500,0,0,0,0.0622222222222222,0.00888888888888889,0.191111111111111,0.000616552959448045,3.46930167350847
20,"gauss","alt",2,"ols",500,0,0,0,0.0533333333333333,0.00888888888888889,0.0502855990779066,0.00023838664185386,4.20763376651215
20,"gauss","alt",2,"modt",500,0,1,0.02,0.0511111111111111,0.00888888888888889,0.0435577654201487,7.13888272980937e-05,4.20763376651215
20,"gauss","alt",2,"fl_199",500,0,0,0,0.0533333333333333,0.00666666666666667,0.0383333333333334,0.005,4.20763376651215
20,"gauss","alt",2,"fl_999",500,0,0,0,0.0511111111111111,0.0111111111111111,0.0472222222222223,0.001,4.20763376651215
20,"gauss","alt",2,"fl_9999",500,0,0,0,0.0533333333333333,0.00888888888888889,0.0472,8e-04,4.20763376651215
20,"gauss","alt",2,"pvw_199",500,0,0,0,0.0533333333333333,0.00666666666666667,0.0766323596385703,0.00164742451588995,4.20763376651215
20,"gauss","alt",2,"pvt_199",500,0.25,12,0.18,0.0911111111111111,0.0288888888888889,0.0866029298030469,1.49428829402181e-06,4.20763376651215
20,"gauss","alt",2,"mm_199",500,0,5,0.1,0.0511111111111111,0.00666666666666667,0.111111111111111,4.19340880548584e-06,4.20763376651215
20,"gauss","alt",2,"pvw_999",500,0,0,0,0.0511111111111111,0.00888888888888889,0.0791292330679626,0.00110094297359806,4.20763376651215
20,"gauss","alt",2,"pvt_999",500,0.307692307692308,13,0.18,0.0888888888888889,0.0311111111111111,0.0896870006044306,2.86722586078805e-07,4.20763376651215
20,"gauss","alt",2,"mm_999",500,0,0,0,0.0511111111111111,0.0111111111111111,0.206666666666667,0.00013356421607586,4.20763376651215
20,"gauss","alt",3,"ols",500,0,0,0,0.0444444444444444,0.00888888888888889,0.0383202435780123,0.000161605728224398,3.81045207928599
20,"gauss","alt",3,"modt",500,0,0,0,0.0422222222222222,0.0111111111111111,0.0399854649112584,0.000319539933094147,3.81045207928599
20,"gauss","alt",3,"fl_199",500,0,0,0,0.04,0.00666666666666667,0.0433333333333333,0.005,3.81045207928599
20,"gauss","alt",3,"fl_999",500,0,0,0,0.0444444444444444,0.0111111111111111,0.043,0.001,3.81045207928599
20,"gauss","alt",3,"fl_9999",500,0,0,0,0.0466666666666667,0.00888888888888889,0.0388666666666667,4e-04,3.81045207928599
20,"gauss","alt",3,"pvw_199",500,0,0,0,0.0511111111111111,0.0111111111111111,0.0486249602195591,0.000785973098914477,3.81045207928599
20,"gauss","alt",3,"pvt_199",500,0.25,12,0.18,0.0644444444444444,0.0222222222222222,0.0561714515060531,1.28357668428079e-06,3.81045207928599
20,"gauss","alt",3,"mm_199",500,0.333333333333333,6,0.08,0.0511111111111111,0.0133333333333333,0.133333333333333,3.95329279740945e-06,3.81045207928599
20,"gauss","alt",3,"pvw_999",500,0,0,0,0.0488888888888889,0.00888888888888889,0.04926369862545,0.000865185032132533,3.81045207928599
20,"gauss","alt",3,"pvt_999",500,0.25,16,0.24,0.0644444444444444,0.02,0.0555115790034296,4.37921157194343e-07,3.81045207928599
20,"gauss","alt",3,"mm_999",500,0,0,0,0.0466666666666667,0.0133333333333333,0.248888888888889,0.000127682878871335,3.81045207928599
20,"gauss","alt",4,"ols",500,0,0,0,0.0422222222222222,0.00666666666666667,0.0373734639346091,0.000364034739507049,4.57138846115454
20,"gauss","alt",4,"modt",500,0,3,0.06,0.0422222222222222,0.00888888888888889,0.0379094835251216,0.000112232699816873,4.57138846115454
20,"gauss","alt",4,"fl_199",500,0,0,0,0.0377777777777778,0.00666666666666667,0.0472222222222222,0.005,4.57138846115454
20,"gauss","alt",4,"fl_999",500,0,0,0,0.0466666666666667,0.00888888888888889,0.0371111111111111,0.001,4.57138846115454
20,"gauss","alt",4,"fl_9999",500,0,0,0,0.0444444444444444,0.00666666666666667,0.0372111111111111,2e-04,4.57138846115454
20,"gauss","alt",4,"pvw_199",500,0,0,0,0.0511111111111111,0.00888888888888889,0.036727571024425,0.00108792416137291,4.57138846115454
20,"gauss","alt",4,"pvt_199",500,0.125,24,0.42,0.0844444444444444,0.0177777777777778,0.0539885588788501,2.4677673467183e-06,4.57138846115454
20,"gauss","alt",4,"mm_199",500,0.181818181818182,11,0.18,0.04,0.0111111111111111,0.115555555555556,8.60893343897716e-06,4.57138846115454
20,"gauss","alt",4,"pvw_999",500,0,0,0,0.0488888888888889,0.00666666666666667,0.035075081353556,0.00123205432353981,4.57138846115454
20,"gauss","alt",4,"pvt_999",500,0.12,25,0.44,0.0844444444444444,0.02,0.0515992328152947,3.85892116056954e-06,4.57138846115454
20,"gauss","alt",4,"mm_999",500,0,4,0.08,0.0422222222222222,0.00888888888888889,0.237777777777778,2.85273575226143e-05,4.57138846115454
20,"gauss","alt",5,"ols",500,0,4,0.08,0.06,0.0155555555555556,0.0432762003915754,1.2931531663354e-05,3.93569444639668
20,"gauss","alt",5,"modt",500,0,4,0.08,0.0644444444444444,0.0133333333333333,0.0422541536934005,1.75489696326317e-05,3.93569444639668
20,"gauss","alt",5,"fl_199",500,0,0,0,0.0488888888888889,0.00666666666666667,0.0383333333333333,0.005,3.93569444639668
20,"gauss","alt",5,"fl_999",500,0,0,0,0.0533333333333333,0.0133333333333333,0.0418888888888889,0.001,3.93569444639668
20,"gauss","alt",5,"fl_9999",500,0,4,0.08,0.06,0.0177777777777778,0.0426222222222222,1e-04,3.93569444639668
20,"gauss","alt",5,"pvw_199",500,0,0,0,0.0666666666666667,0.00888888888888889,0.0712296372911061,0.000344744285023482,3.93569444639668
20,"gauss","alt",5,"pvt_199",500,0.3,20,0.28,0.0933333333333333,0.0333333333333333,0.0818508566024131,1.29974796001016e-09,3.93569444639668
20,"gauss","alt",5,"mm_199",500,0,2,0.04,0.06,0.0177777777777778,0.117777777777778,6.21087236377524e-10,3.93569444639668
20,"gauss","alt",5,"pvw_999",500,0,0,0,0.0666666666666667,0.00888888888888889,0.0676179708047564,0.000524320390929651,3.93569444639668
20,"gauss","alt",5,"pvt_999",500,0.388888888888889,18,0.22,0.0933333333333333,0.0377777777777778,0.0815277072229221,5.66487878156785e-10,3.93569444639668
20,"gauss","alt",5,"mm_999",500,0,3,0.06,0.0577777777777778,0.0133333333333333,0.188888888888889,5.88490025645423e-07,3.93569444639668
20,"gauss","alt",6,"ols",500,0,1,0.02,0.0688888888888889,0.00444444444444444,0.0418099993476059,1.24223538658506e-05,3.874679531641
20,"gauss","alt",6,"modt",500,0,1,0.02,0.0644444444444444,0.00666666666666667,0.0383359920444373,3.67490260488787e-05,3.874679531641
20,"gauss","alt",6,"fl_199",500,0,0,0,0.0488888888888889,0.00444444444444444,0.0416666666666667,0.005,3.874679531641
20,"gauss","alt",6,"fl_999",500,0,0,0,0.0622222222222222,0.00444444444444444,0.0463333333333333,0.001,3.874679531641
20,"gauss","alt",6,"fl_9999",500,0,1,0.02,0.0733333333333333,0.00444444444444444,0.0415444444444445,1e-04,3.874679531641
20,"gauss","alt",6,"pvw_199",500,0,0,0,0.0666666666666667,0.00666666666666667,0.067116098865187,0.000224211049736545,3.874679531641
20,"gauss","alt",6,"pvt_199",500,0,2,0.04,0.0955555555555556,0.0333333333333333,0.0728086626798033,5.47106573969303e-11,3.874679531641
20,"gauss","alt",6,"mm_199",500,0,2,0.04,0.0555555555555556,0.0111111111111111,0.113333333333333,1.03889134278342e-08,3.874679531641
20,"gauss","alt",6,"pvw_999",500,0,0,0,0.0733333333333333,0.00222222222222222,0.0631503429963374,0.000274514957972335,3.874679531641
20,"gauss","alt",6,"pvt_999",500,0.2,5,0.08,0.0888888888888889,0.0355555555555556,0.0785703359609224,2.4362841685596e-11,3.874679531641
20,"gauss","alt",6,"mm_999",500,0,1,0.02,0.0644444444444444,0.00444444444444444,0.217777777777778,7.63233009771232e-08,3.874679531641
20,"gauss","alt",7,"ols",500,0,0,0,0.06,0.00888888888888889,0.0375939729312988,0.000215388218655397,3.6537108941425
20,"gauss","alt",7,"modt",500,0,6,0.12,0.0488888888888889,0.0155555555555556,0.0343592597633883,0.000280632347042447,3.6537108941425
20,"gauss","alt",7,"fl_199",500,0,0,0,0.0488888888888889,0.00444444444444444,0.0394444444444444,0.005,3.6537108941425
20,"gauss","alt",7,"fl_999",500,0,0,0,0.0577777777777778,0.00888888888888889,0.0351111111111111,0.001,3.6537108941425
20,"gauss","alt",7,"fl_9999",500,0,0,0,0.06,0.00888888888888889,0.0349,2e-04,3.6537108941425
20,"gauss","alt",7,"pvw_199",500,0,0,0,0.0644444444444444,0.00888888888888889,0.0482663989576002,0.000814731027243379,3.6537108941425
20,"gauss","alt",7,"pvt_199",500,0.1875,16,0.26,0.08,0.0288888888888889,0.0547263178592698,1.66165183816504e-06,3.6537108941425
20,"gauss","alt",7,"mm_199",500,0.125,8,0.14,0.0555555555555556,0.0177777777777778,0.14,9.87526682239592e-07,3.6537108941425
20,"gauss","alt",7,"pvw_999",500,0,0,0,0.0622222222222222,0.00444444444444444,0.0437938751913689,0.000774734226543048,3.6537108941425
20,"gauss","alt",7,"pvt_999",500,0.222222222222222,18,0.28,0.0777777777777778,0.0311111111111111,0.047364624646081,5.9683540986476e-07,3.6537108941425
20,"gauss","alt",7,"mm_999",500,0,6,0.12,0.0533333333333333,0.00888888888888889,0.237777777777778,2.18788683864742e-05,3.6537108941425
20,"gauss","alt",8,"ols",500,0,0,0,0.0577777777777778,0.0133333333333333,0.0270040344917615,0.000191119282963788,3.56013649549128
20,"gauss","alt",8,"modt",500,0,2,0.04,0.0622222222222222,0.00888888888888889,0.0264475370420788,7.77445117808457e-05,3.56013649549128
20,"gauss","alt",8,"fl_199",500,0,0,0,0.0511111111111111,0.00444444444444444,0.0372222222222223,0.005,3.56013649549128
20,"gauss","alt",8,"fl_999",500,0,0,0,0.0577777777777778,0.0133333333333333,0.0266666666666667,0.001,3.56013649549128
20,"gauss","alt",8,"fl_9999",500,0,0,0,0.0577777777777778,0.0133333333333333,0.0258666666666667,2e-04,3.56013649549128
20,"gauss","alt",8,"pvw_199",500,0,0,0,0.0644444444444444,0.0155555555555556,0.0339787467411871,0.00115306832048515,3.56013649549128
20,"gauss","alt",8,"pvt_199",500,0.5,16,0.16,0.0844444444444444,0.0377777777777778,0.0422667128032727,2.86310630875727e-07,3.56013649549128
20,"gauss","alt",8,"mm_199",500,0,0,0,0.0644444444444444,0.0155555555555556,0.135555555555556,0.000131653151789716,3.56013649549128
20,"gauss","alt",8,"pvw_999",500,0,0,0,0.0644444444444444,0.0133333333333333,0.0374606134189427,0.000827518599223666,3.56013649549128
20,"gauss","alt",8,"pvt_999",500,0.461538461538462,13,0.14,0.0822222222222222,0.0355555555555556,0.0468287964381992,6.72684027651356e-07,3.56013649549128
20,"gauss","alt",8,"mm_999",500,0,2,0.04,0.0533333333333333,0.0111111111111111,0.248888888888889,6.58158842088639e-05,3.56013649549128
20,"gauss","alt",9,"ols",500,0,0,0,0.0622222222222222,0.0133333333333333,0.0309506906371217,0.000813218335615631,3.93147671458921
20,"gauss","alt",9,"modt",500,0,0,0,0.0711111111111111,0.0111111111111111,0.0314297599313853,0.00145000973306597,3.93147671458921
20,"gauss","alt",9,"fl_199",500,0,0,0,0.06,0.00222222222222222,0.0322222222222221,0.005,3.93147671458921
20,"gauss","alt",9,"fl_999",500,0,0,0,0.0666666666666667,0.00666666666666667,0.0334444444444444,0.001,3.93147671458921
20,"gauss","alt",9,"fl_9999",500,0,0,0,0.0622222222222222,0.00888888888888889,0.0317111111111111,0.001,3.93147671458921
20,"gauss","alt",9,"pvw_199",500,0,0,0,0.0733333333333333,0.0133333333333333,0.0620513161669656,0.00121204143863755,3.93147671458921
20,"gauss","alt",9,"pvt_199",500,0.3,10,0.14,0.0955555555555556,0.0311111111111111,0.0720111799363636,4.2976437842398e-05,3.93147671458921
20,"gauss","alt",9,"mm_199",500,0,2,0.04,0.0711111111111111,0.0222222222222222,0.126666666666667,3.6889856722371e-06,3.93147671458921
20,"gauss","alt",9,"pvw_999",500,0,0,0,0.0711111111111111,0.00666666666666667,0.0601624179440095,0.00215992231736289,3.93147671458921
20,"gauss","alt",9,"pvt_999",500,0.285714285714286,7,0.1,0.0955555555555556,0.0311111111111111,0.0739441756998048,2.72070599562429e-05,3.93147671458921
20,"gauss","alt",9,"mm_999",500,0,0,0,0.0666666666666667,0.0133333333333333,0.22,0.000414685311581506,3.93147671458921
