"pi1","balance","comm","bloom","effect","rep","method","n_eval","shift","bias_null","rmse_all","type1","power","fdr","tpr","ci_cov","ref_purity"
0.4,"balanced","dominant",FALSE,"fixed",2,"dacomp",240,0.0439667276756879,0.0611579384047204,0.280642967412709,0.0575539568345324,0.930693069306931,0.0337078651685393,0.851485148514851,0.854166666666667,0.683333333333333
0.4,"balanced","dominant",FALSE,"fixed",2,"adapt",150,0.0439667276756879,0.124155879381471,0.313712089539958,0.147058823529412,0.991379310344828,0.0338983050847458,0.982758620689655,0.813333333333333,0.973333333333333
0.4,"balanced","dominant",FALSE,"fixed",2,"oracle",300,0.0439667276756879,0.0027428399921732,0.260408948869437,0.0222222222222222,0.958333333333333,0.027027027027027,0.9,0.886666666666667,NA
0.05,"all_up","dominant",FALSE,"fixed",2,"none",300,0.0549192186210279,-0.0759138901207652,0.221009206443696,0.0736842105263158,0.8,0.266666666666667,0.733333333333333,0.913333333333333,NA
0.05,"all_up","dominant",FALSE,"fixed",2,"clr",300,0.0549192186210279,-0.042791041530767,0.210797678770798,0.0842105263157895,0.8,0.153846153846154,0.733333333333333,0.903333333333333,NA
0.05,"all_up","dominant",FALSE,"fixed",2,"median",300,0.0549192186210279,-0.0236861354494127,0.207099416231428,0.0596491228070175,0.8,0,0.733333333333333,0.93,NA
0.05,"all_up","dominant",FALSE,"fixed",2,"mode",300,0.0549192186210279,-0.00986664938520837,0.205492670815178,0.056140350877193,0.866666666666667,0,0.733333333333333,0.933333333333333,NA
0.05,"all_up","dominant",FALSE,"fixed",2,"huber",300,0.0549192186210279,-0.023819877178124,0.207119410043547,0.0596491228070175,0.8,0,0.733333333333333,0.93,NA
0.05,"all_up","dominant",FALSE,"fixed",2,"enull",300,0.0549192186210279,-0.00912150514231464,0.205432094417899,0.056140350877193,0.866666666666667,0,0.733333333333333,0.933333333333333,NA
0.05,"all_up","dominant",FALSE,"fixed",2,"dacomp",240,0.0549192186210279,-0.0365879182879613,0.218584161428252,0.0745614035087719,0.833333333333333,0.2,0.666666666666667,0.9125,0.95
0.05,"all_up","dominant",FALSE,"fixed",2,"adapt",150,0.0549192186210279,-0.0226323155617347,0.279635087178728,0.133333333333333,0.933333333333333,0.142857142857143,0.8,0.853333333333333,1
0.05,"all_up","dominant",FALSE,"fixed",2,"oracle",300,0.0549192186210279,-0.0209946714997373,0.206715036024434,0.0596491228070175,0.8,0,0.733333333333333,0.93,NA
0.2,"all_up","dominant",FALSE,"fixed",2,"none",300,0.16321448984607,-0.18661090330817,0.265079857228663,0.133333333333333,0.966666666666667,0.205882352941176,0.9,0.86,NA
0.2,"all_up","dominant",FALSE,"fixed",2,"clr",300,0.16321448984607,-0.203915062875483,0.277289669113298,0.166666666666667,0.966666666666667,0.25,0.9,0.83,NA
0.2,"all_up","dominant",FALSE,"fixed",2,"median",300,0.16321448984607,-0.0456528706247607,0.196549243683811,0.0583333333333333,0.983333333333333,0.0793650793650794,0.966666666666667,0.946666666666667,NA
0.2,"all_up","dominant",FALSE,"fixed",2,"mode",300,0.16321448984607,-0.00594553822014301,0.192077285036747,0.05,1,0.0793650793650794,0.966666666666667,0.953333333333333,NA
0.2,"all_up","dominant",FALSE,"fixed",2,"huber",300,0.16321448984607,-0.0755275218248579,0.204982694083521,0.0666666666666667,0.983333333333333,0.0793650793650794,0.966666666666667,0.936666666666667,NA
0.2,"all_up","dominant",FALSE,"fixed",2,"enull",300,0.16321448984607,-0.00286208337241455,0.192069438908943,0.0458333333333333,1,0.0645161290322581,0.966666666666667,0.953333333333333,NA
0.2,"all_up","dominant",FALSE,"fixed",2,"dacomp",240,0.16321448984607,-0.181384255479697,0.268110527263738,0.126984126984127,0.96078431372549,0.178571428571429,0.901960784313726,0.870833333333333,0.85
0.2,"all_up","dominant",FALSE,"fixed",2,"adapt",150,0.16321448984607,-0.0726696764073877,0.261066136371026,0.133333333333333,0.983333333333333,0.09375,0.966666666666667,0.9,1
0.2,"all_up","dominant",FALSE,"fixed",2,"oracle",300,0.16321448984607,-0.0233964134620998,0.193052023086113,0.05,0.983333333333333,0.0793650793650794,0.966666666666667,0.95,NA
0.4,"all_up","dominant",FALSE,"fixed",2,"none",300,0.369489321789046,-0.34021770910026,0.423096990119121,0.422222222222222,0.858333333333333,0.402597402597403,0.766666666666667,0.51,NA
0.4,"all_up","dominant",FALSE,"fixed",2,"clr",300,0.369489321789046,-0.37286873139837,0.45173641831187,0.505555555555556,0.825,0.457831325301205,0.75,0.43,NA
0.4,"all_up","dominant",FALSE,"fixed",2,"median",300,0.369489321789046,-0.19413033778519,0.304995885365873,0.188888888888889,0.933333333333333,0.114754098360656,0.9,0.78,NA
0.4,"all_up","dominant",FALSE,"fixed",2,"mode",300,0.369489321789046,0.0440099968639826,0.210596018711159,0.0888888888888889,0.991666666666667,0.0555555555555556,0.991666666666667,0.913333333333333,NA
0.4,"all_up","dominant",FALSE,"fixed",2,"huber",300,0.369489321789046,-0.247911874027177,0.345997864063301,0.25,0.908333333333333,0.1953125,0.858333333333333,0.723333333333333,NA
0.4,"all_up","dominant",FALSE,"fixed",2,"enull",300,0.369489321789046,-0.0133018486060999,0.213777053484163,0.0611111111111111,0.991666666666667,0.032520325203252,0.991666666666667,0.93,NA
0.4,"all_up","dominant",FALSE,"fixed",2,"dacomp",240,0.369489321789046,-0.356306044311425,0.442649992505544,0.444444444444444,0.791666666666667,0.41025641025641,0.71875,0.504166666666667,0.6
0.4,"all_up","dominant",FALSE,"fixed",2,"adapt",150,0.369489321789046,-0.322774346108583,0.259176814097303,0.171428571428571,1,0.0338983050847458,0.991304347826087,0.926666666666667,0.966666666666667
0.4,"all_up","dominant",FALSE,"fixed",2,"oracle",300,0.369489321789046,0.0292716126887862,0.20992944696266,0.0888888888888889,0.991666666666667,0.0555555555555556,0.991666666666667,0.913333333333333,NA
0.05,"balanced","even",TRUE,"fixed",2,"none",300,0.116122936955624,-0.117022652103192,0.223680298152717,0.0915492957746479,1,0.111111111111111,1,0.9,NA
0.05,"balanced","even",TRUE,"fixed",2,"clr",300,0.116122936955624,-0.0310150760230646,0.192098241098579,0.0528169014084507,1,0,1,0.94,NA
0.05,"balanced","even",TRUE,"fixed",2,"median",300,0.116122936955624,-0.0150974462257093,0.189984025253992,0.0528169014084507,1,0,1,0.94,NA
0.05,"balanced","even",TRUE,"fixed",2,"mode",300,0.116122936955624,-0.0183045820776837,0.190304820292282,0.0528169014084507,1,0,1,0.94,NA
0.05,"balanced","even",TRUE,"fixed",2,"huber",300,0.116122936955624,-0.0111733854543195,0.189664565869705,0.0528169014084507,1,0,1,0.94,NA
0.05,"balanced","even",TRUE,"fixed",2,"enull",300,0.116122936955624,-0.00101042635009054,0.189213380227106,0.0492957746478873,1,0,0.9375,0.943333333333333,NA
0.05,"balanced","even",TRUE,"fixed",2,"dacomp",240,0.116122936955624,-0.0184019688042932,0.197632446230885,0.0533333333333333,1,0,1,0.9375,0.983333333333333
0.05,"balanced","even",TRUE,"fixed",2,"adapt",150,0.116122936955624,-0.0586029248817738,0.261878828589786,0.104477611940299,1,0,1,0.886666666666667,1
0.05,"balanced","even",TRUE,"fixed",2,"oracle",300,0.116122936955624,-0.000899715147567782,0.189211464950716,0.0492957746478873,1,0,0.9375,0.943333333333333,NA
0.2,"balanced","even",TRUE,"fixed",2,"none",300,0.329152697109225,-0.314959142600356,0.372205110143344,0.375,0.966666666666667,0.540983606557377,0.933333333333333,0.616666666666667,NA
0.2,"balanced","even",TRUE,"fixed",2,"clr",300,0.329152697109225,0.0551656523395364,0.225597546188282,0.0708333333333333,0.95,0.0350877192982456,0.916666666666667,0.906666666666667,NA
0.2,"balanced","even",TRUE,"fixed",2,"median",300,0.329152697109225,0.0180014882956055,0.21753208053695,0.05,0.966666666666667,0.0344827586206897,0.933333333333333,0.93,NA
0.2,"balanced","even",TRUE,"fixed",2,"mode",300,0.329152697109225,-0.0041018097151004,0.21564915170392,0.0583333333333333,0.966666666666667,0.05,0.95,0.926666666666667,NA
0.2,"balanced","even",TRUE,"fixed",2,"huber",300,0.329152697109225,0.0270117979530108,0.218936166750619,0.0583333333333333,0.95,0.0350877192982456,0.916666666666667,0.923333333333333,NA
0.2,"balanced","even",TRUE,"fixed",2,"enull",300,0.329152697109225,-0.00492565563826111,0.215622456491936,0.0541666666666667,0.966666666666667,0.05,0.95,0.93,NA
0.2,"balanced","even",TRUE,"fixed",2,"dacomp",240,0.329152697109225,0.153090304406825,0.280142737233549,0.137566137566138,0.92156862745098,0.220338983050847,0.901960784313726,0.845833333333333,0.85
0.2,"balanced","even",TRUE,"fixed",2,"adapt",150,0.329152697109225,-0.0021815029438936,0.28051848210021,0.120879120879121,0.983050847457627,0.05,0.966101694915254,0.88,0.993333333333333
0.2,"balanced","even",TRUE,"fixed",2,"oracle",300,0.329152697109225,0.0141935545088692,0.217048426092882,0.0541666666666667,0.966666666666667,0.05,0.95,0.926666666666667,NA
0.4,"balanced","even",TRUE,"fixed",2,"none",300,0.269039240496953,-0.25774626660647,0.329365025954346,0.256983240223464,0.958677685950413,0.222222222222222,0.925619834710744,0.713333333333333,NA
0.4,"balanced","even",TRUE,"fixed",2,"clr",300,0.269039240496953,-0.0885350978253294,0.236979613157477,0.0726256983240224,0.975206611570248,0.0655737704918033,0.942148760330578,0.9,NA
0.4,"balanced","even",TRUE,"fixed",2,"median",300,0.269039240496953,-0.0394943807310682,0.227373324275717,0.0726256983240224,0.950413223140496,0.0420168067226891,0.942148760330578,0.903333333333333,NA
0.4,"balanced","even",TRUE,"fixed",2,"mode",300,0.269039240496953,-0.014203364529178,0.226446684598421,0.0502793296089385,0.950413223140496,0.0256410256410256,0.942148760330578,0.92,NA
0.4,"balanced","even",TRUE,"fixed",2,"huber",300,0.269039240496953,-0.0345312754155792,0.226969633981655,0.0726256983240224,0.950413223140496,0.0420168067226891,0.942148760330578,0.903333333333333,NA
0.4,"balanced","even",TRUE,"fixed",2,"enull",300,0.269039240496953,0.00857685401630103,0.228022794880096,0.0446927374301676,0.950413223140496,0.0173913043478261,0.933884297520661,0.923333333333333,NA
0.4,"balanced","even",TRUE,"fixed",2,"dacomp",240,0.269039240496953,-0.112974392958902,0.25686766966084,0.075187969924812,0.97196261682243,0.0740740740740741,0.934579439252336,0.8875,0.766666666666667
0.4,"balanced","even",TRUE,"fixed",2,"adapt",150,0.269039240496953,-0.240244162643149,0.284672736178922,0.354838709677419,0.974789915966387,0.0873015873015873,0.966386554621849,0.826666666666667,0.986666666666667
0.4,"balanced","even",TRUE,"fixed",2,"oracle",300,0.269039240496953,0.0112929738904834,0.228361666911396,0.0446927374301676,0.950413223140496,0.0173913043478261,0.933884297520661,0.923333333333333,NA
0.05,"all_up","even",TRUE,"fixed",2,"none",300,0.108713440113164,-0.0980847779853823,0.209734950234417,0.0774647887323944,1,0.125,0.875,0.92,NA
0.05,"all_up","even",TRUE,"fixed",2,"clr",300,0.108713440113164,-0.0582977563394806,0.193987885345642,0.0563380281690141,1,0.125,0.875,0.94,NA
0.05,"all_up","even",TRUE,"fixed",2,"median",300,0.108713440113164,-0.0143324991403313,0.185171306193922,0.0457746478873239,1,0.0666666666666667,0.875,0.95,NA
0.05,"all_up","even",TRUE,"fixed",2,"mode",300,0.108713440113164,-0.0409452938426741,0.189341258356334,0.0492957746478873,1,0.125,0.875,0.946666666666667,NA
0.05,"all_up","even",TRUE,"fixed",2,"huber",300,0.108713440113164,-0.0158732290753556,0.185311081435416,0.0492957746478873,1,0.0666666666666667,0.875,0.946666666666667,NA
0.05,"all_up","even",TRUE,"fixed",2,"enull",300,0.108713440113164,-0.000772755200091697,0.184492344774069,0.0528169014084507,1,0.0666666666666667,0.875,0.943333333333333,NA
0.05,"all_up","even",TRUE,"fixed",2,"dacomp",240,0.108713440113164,-0.0224036188953731,0.193903283518934,0.0488888888888889,1,0.133333333333333,0.866666666666667,0.945833333333333,0.983333333333333
0.05,"all_up","even",TRUE,"fixed",2,"adapt",150,0.108713440113164,-0.0312388110730363,0.251007882994145,0.0970149253731343,1,0.125,0.875,0.9,1
0.05,"all_up","even",TRUE,"fixed",2,"oracle",300,0.108713440113164,0.0106286621277812,0.184691582394885,0.0457746478873239,1,0.0666666666666667,0.875,0.95,NA
0.2,"all_up","even",TRUE,"fixed",2,"none",300,0.273808292475238,-0.256016194272012,0.338424605857307,0.259414225941423,0.901639344262295,0.421686746987952,0.786885245901639,0.706666666666667,NA
0.2,"all_up","even",TRUE,"fixed",2,"clr",300,0.273808292475238,-0.188332076879669,0.285521881469195,0.179916317991632,0.934426229508197,0.166666666666667,0.819672131147541,0.776666666666667,NA
0.2,"all_up","even",TRUE,"fixed",2,"median",300,0.273808292475238,-0.0490295066539842,0.205963276761668,0.0376569037656904,0.983606557377049,0,0.918032786885246,0.933333333333333,NA
0.2,"all_up","even",TRUE,"fixed",2,"mode",300,0.273808292475238,0.00121175013238053,0.194528146577872,0.0292887029288703,0.983606557377049,0.0166666666666667,0.967213114754098,0.953333333333333,NA
0.2,"all_up","even",TRUE,"fixed",2,"huber",300,0.273808292475238,-0.0807605827556337,0.218893452651493,0.0585774058577406,0.950819672131147,0,0.918032786885246,0.91,NA
0.2,"all_up","even",TRUE,"fixed",2,"enull",300,0.273808292475238,0.00382791009055163,0.194270458028522,0.0292887029288703,0.983606557377049,0.0166666666666667,0.967213114754098,0.953333333333333,NA
0.2,"all_up","even",TRUE,"fixed",2,"dacomp",240,0.273808292475238,-0.146232342852129,0.265662259495074,0.112299465240642,0.943396226415094,0.0625,0.849056603773585,0.833333333333333,0.866666666666667
0.2,"all_up","even",TRUE,"fixed",2,"adapt",150,0.273808292475238,-0.0683993415125197,0.261213419061007,0.0786516853932584,0.983606557377049,0.0169491525423729,0.950819672131147,0.906666666666667,1
0.2,"all_up","even",TRUE,"fixed",2,"oracle",300,0.273808292475238,0.0177920982032253,0.193488415199714,0.0251046025104603,0.983606557377049,0.0166666666666667,0.967213114754098,0.956666666666667,NA
0.4,"all_up","even",TRUE,"fixed",2,"none",300,0.671586538603575,-0.618777555290609,0.681930457462195,0.854748603351955,0.363636363636364,0.781914893617021,0.338842975206612,0.116666666666667,NA
0.4,"all_up","even",TRUE,"fixed",2,"clr",300,0.671586538603575,-0.379623493770422,0.460139275900726,0.569832402234637,0.743801652892562,0.513966480446927,0.71900826446281,0.39,NA
0.4,"all_up","even",TRUE,"fixed",2,"median",300,0.671586538603575,-0.202394030836655,0.312746344746901,0.240223463687151,0.958677685950413,0.2,0.859504132231405,0.726666666666667,NA
0.4,"all_up","even",TRUE,"fixed",2,"mode",300,0.671586538603575,0.0131820706476018,0.209580060696211,0.0837988826815642,1,0.0769230769230769,0.991735537190083,0.933333333333333,NA
0.4,"all_up","even",TRUE,"fixed",2,"huber",300,0.671586538603575,-0.261961275887979,0.359290317264266,0.318435754189944,0.867768595041322,0.2734375,0.768595041322314,0.633333333333333,NA
0.4,"all_up","even",TRUE,"fixed",2,"enull",300,0.671586538603575,0.0458864309889802,0.209448587945794,0.0837988826815642,1,0.0909090909090909,0.991735537190083,0.94,NA
0.4,"all_up","even",TRUE,"fixed",2,"dacomp",240,0.671586538603575,-0.344096634196403,0.439513441282374,0.471830985915493,0.714285714285714,0.446280991735537,0.683673469387755,0.4875,0.616666666666667
0.4,"all_up","even",TRUE,"fixed",2,"adapt",150,0.671586538603575,-0.317610615577543,0.239362059515161,0.181818181818182,1,0.025,1,0.926666666666667,0.973333333333333
0.4,"all_up","even",TRUE,"fixed",2,"oracle",300,0.671586538603575,0.0528089833129661,0.210074675424101,0.0893854748603352,1,0.0977443609022556,0.991735537190083,0.933333333333333,NA
0.05,"balanced","dominant",TRUE,"fixed",2,"none",300,0.2814045093902,-0.232457917526019,0.297512618452285,0.169014084507042,1,0.0769230769230769,0.75,0.826666666666667,NA
0.05,"balanced","dominant",TRUE,"fixed",2,"clr",300,0.2814045093902,-0.0249978640720013,0.192809964008685,0.028169014084507,0.9375,0,0.8125,0.956666666666667,NA
0.05,"balanced","dominant",TRUE,"fixed",2,"median",300,0.2814045093902,0.00241483971275641,0.191913080321355,0.0211267605633803,0.875,0.0714285714285714,0.8125,0.966666666666667,NA
0.05,"balanced","dominant",TRUE,"fixed",2,"mode",300,0.2814045093902,0.0138672376298622,0.192695548166666,0.0176056338028169,0.875,0.0714285714285714,0.8125,0.97,NA
0.05,"balanced","dominant",TRUE,"fixed",2,"huber",300,0.2814045093902,-0.0110773135798312,0.191866208404056,0.0211267605633803,0.9375,0.0714285714285714,0.8125,0.966666666666667,NA
0.05,"balanced","dominant",TRUE,"fixed",2,"enull",300,0.2814045093902,-0.000722280546586244,0.191817524839398,0.0211267605633803,0.875,0.0714285714285714,0.8125,0.966666666666667,NA
0.05,"balanced","dominant",TRUE,"fixed",2,"dacomp",240,0.2814045093902,0.0486842785746085,0.207647840637229,0.03125,0.8125,0,0.8125,0.954166666666667,1
0.05,"balanced","dominant",TRUE,"fixed",2,"adapt",150,0.2814045093902,-0.00594438470010869,0.260657565439033,0.0373134328358209,0.875,0.0714285714285714,0.8125,0.94,1
0.05,"balanced","dominant",TRUE,"fixed",2,"oracle",300,0.2814045093902,0.0489465918641804,0.199212666633628,0.0211267605633803,0.8125,0.0714285714285714,0.8125,0.97,NA
0.2,"balanced","dominant",TRUE,"fixed",2,"none",300,0.11190724458312,-0.0989502324192666,0.241285882994879,0.0878661087866109,0.967213114754098,0.125,0.918032786885246,0.886666666666667,NA
0.2,"balanced","dominant",TRUE,"fixed",2,"clr",300,0.11190724458312,0.00514942915497099,0.22240533047621,0.0753138075313808,0.967213114754098,0.0819672131147541,0.918032786885246,0.903333333333333,NA
0.2,"balanced","dominant",TRUE,"fixed",2,"median",300,0.11190724458312,0.000527445961218966,0.222245481594116,0.0711297071129707,0.967213114754098,0.0508474576271186,0.918032786885246,0.913333333333333,NA
0.2,"balanced","dominant",TRUE,"fixed",2,"mode",300,0.11190724458312,0.00706233814242152,0.222499547021506,0.0753138075313808,0.967213114754098,0.0508474576271186,0.918032786885246,0.91,NA
0.2,"balanced","dominant",TRUE,"fixed",2,"huber",300,0.11190724458312,0.00864327853973612,0.222589790860792,0.0711297071129707,0.967213114754098,0.0508474576271186,0.918032786885246,0.913333333333333,NA
0.2,"balanced","dominant",TRUE,"fixed",2,"enull",300,0.11190724458312,0.00164746871681469,0.222275404717615,0.0711297071129707,0.967213114754098,0.0508474576271186,0.918032786885246,0.913333333333333,NA
0.2,"balanced","dominant",TRUE,"fixed",2,"dacomp",240,0.11190724458312,0.112909173084193,0.265304748785908,0.132275132275132,0.901960784313726,0.137254901960784,0.862745098039216,0.8625,0.833333333333333
0.2,"balanced","dominant",TRUE,"fixed",2,"adapt",150,0.11190724458312,0.011913647067812,0.29423809567962,0.188888888888889,0.983333333333333,0.125,0.933333333333333,0.826666666666667,0.993333333333333
