"axis","simulator","template","regime_id","replicate","n_samples","n_features_total","n_features_tested","m_requested","m_clamped"
"A","house","hmp_gingiva","R09",7,100,500,278,500,FALSE
"A","house","hmp_gingiva","R09",8,100,500,274,500,FALSE
"A","house","hmp_gingiva","R09",8,100,500,274,500,FALSE
"A","house","hmp_gingiva","R09",9,100,500,281,500,FALSE
"A","house","hmp_gingiva","R09",9,100,500,281,500,FALSE
"A","house","hmp_gingiva","R09",10,100,500,307,500,FALSE
"A","house","hmp_gingiva","R09",10,100,500,307,500,FALSE
"A","house","hmp_gingiva","R09",11,100,500,267,500,FALSE
"A","house","hmp_gingiva","R09",11,100,500,267,500,FALSE
"A","house","hmp_gingiva","R09",12,100,500,262,500,FALSE
"A","house","hmp_gingiva","R09",12,100,500,262,500,FALSE
"A","house","hmp_gingiva","R09",13,100,500,298,500,FALSE
"A","house","hmp_gingiva","R09",13,100,500,298,500,FALSE
"A","house","hmp_gingiva","R09",14,100,500,249,500,FALSE
"A","house","hmp_gingiva","R09",14,100,500,249,500,FALSE
"A","house","hmp_gingiva","R09",15,100,500,286,500,FALSE
"A","house","hmp_gingiva","R09",15,100,500,286,500,FALSE
"A","house","hmp_gingiva","R09",16,100,500,252,500,FALSE
"A","house","hmp_gingiva","R09",16,100,500,252,500,FALSE
"A","house","hmp_gingiva","R09",17,100,500,291,500,FALSE
"A","house","hmp_gingiva","R09",17,100,500,291,500,FALSE
"A","house","hmp_gingiva","R09",18,100,500,297,500,FALSE
"A","house","hmp_gingiva","R09",18,100,500,297,500,FALSE
"A","house","hmp_gingiva","R09",19,100,500,307,500,FALSE
"A","house","hmp_gingiva","R09",19,100,500,307,500,FALSE
"A","house","hmp_gingiva","R09",20,100,500,260,500,FALSE
"A","house","hmp_gingiva","R09",20,100,500,260,500,FALSE
"A","house","hmp_gingiva","R10",1,100,500,296,500,FALSE
"A","house","hmp_gingiva","R10",1,100,500,296,500,FALSE
"A","house","hmp_gingiva","R10",2,100,500,254,500,FALSE
"A","house","hmp_gingiva","R10",2,100,500,254,500,FALSE
"A","house","hmp_gingiva","R10",3,100,500,289,500,FALSE
"A","house","hmp_gingiva","R10",3,100,500,289,500,FALSE
"A","house","hmp_gingiva","R10",4,100,500,279,500,FALSE
"A","house","hmp_gingiva","R10",4,100,500,279,500,FALSE
"A","house","hmp_gingiva","R10",5,100,500,234,500,FALSE
"A","house","hmp_gingiva","R10",5,100,500,234,500,FALSE
"A","house","hmp_gingiva","R10",6,100,500,259,500,FALSE
"A","house","hmp_gingiva","R10",6,100,500,259,500,FALSE
"A","house","hmp_gingiva","R10",7,100,500,267,500,FALSE
"A","house","hmp_gingiva","R10",7,100,500,267,500,FALSE
"A","house","hmp_gingiva","R10",8,100,500,249,500,FALSE
"A","house","hmp_gingiva","R10",8,100,500,249,500,FALSE
"A","house","hmp_gingiva","R10",9,100,500,303,500,FALSE
"A","house","hmp_gingiva","R10",9,100,500,303,500,FALSE
"A","house","hmp_gingiva","R10",10,100,500,265,500,FALSE
"A","house","hmp_gingiva","R10",10,100,500,265,500,FALSE
"A","house","hmp_gingiva","R10",11,100,500,246,500,FALSE
"A","house","hmp_gingiva","R10",11,100,500,246,500,FALSE
"A","house","hmp_gingiva","R10",12,100,500,282,500,FALSE
"A","house","hmp_gingiva","R10",12,100,500,282,500,FALSE
"A","house","hmp_gingiva","R10",13,100,500,284,500,FALSE
"A","house","hmp_gingiva","R10",13,100,500,284,500,FALSE
"A","house","hmp_gingiva","R10",14,100,500,272,500,FALSE
"A","house","hmp_gingiva","R10",14,100,500,272,500,FALSE
"A","house","hmp_gingiva","R10",15,100,500,287,500,FALSE
"A","house","hmp_gingiva","R10",15,100,500,287,500,FALSE
"A","house","hmp_gingiva","R10",16,100,500,284,500,FALSE
"A","house","hmp_gingiva","R10",16,100,500,284,500,FALSE
"A","house","hmp_gingiva","R10",17,100,500,261,500,FALSE
"A","house","hmp_gingiva","R10",17,100,500,261,500,FALSE
"A","house","hmp_gingiva","R10",18,100,500,291,500,FALSE
"A","house","hmp_gingiva","R10",18,100,500,291,500,FALSE
"A","house","hmp_gingiva","R10",19,100,500,321,500,FALSE
"A","house","hmp_gingiva","R10",19,100,500,321,500,FALSE
"A","house","hmp_gingiva","R10",20,100,500,301,500,FALSE
"A","house","hmp_gingiva","R10",20,100,500,301,500,FALSE
"A","house","hmp_gingiva","R11",1,100,500,287,500,FALSE
"A","house","hmp_gingiva","R11",1,100,500,287,500,FALSE
"A","house","hmp_gingiva","R11",2,100,500,270,500,FALSE
"A","house","hmp_gingiva","R11",2,100,500,270,500,FALSE
"A","house","hmp_gingiva","R11",3,100,500,298,500,FALSE
"A","house","hmp_gingiva","R11",3,100,500,298,500,FALSE
"A","house","hmp_gingiva","R11",4,100,500,297,500,FALSE
"A","house","hmp_gingiva","R11",4,100,500,297,500,FALSE
"A","house","hmp_gingiva","R11",5,100,500,294,500,FALSE
"A","house","hmp_gingiva","R11",5,100,500,294,500,FALSE
"A","house","hmp_gingiva","R11",6,100,500,295,500,FALSE
"A","house","hmp_gingiva","R11",6,100,500,295,500,FALSE
"A","house","hmp_gingiva","R11",7,100,500,283,500,FALSE
"A","house","hmp_gingiva","R11",7,100,500,283,500,FALSE
"A","house","hmp_gingiva","R11",8,100,500,287,500,FALSE
"A","house","hmp_gingiva","R11",8,100,500,287,500,FALSE
"A","house","hmp_gingiva","R11",9,100,500,293,500,FALSE
"A","house","hmp_gingiva","R11",9,100,500,293,500,FALSE
"A","house","hmp_gingiva","R11",10,100,500,261,500,FALSE
"A","house","hmp_gingiva","R11",10,100,500,261,500,FALSE
"A","house","hmp_gingiva","R11",11,100,500,280,500,FALSE
"A","house","hmp_gingiva","R11",11,100,500,280,500,FALSE
"A","house","hmp_gingiva","R11",12,100,500,297,500,FALSE
"A","house","hmp_gingiva","R11",12,100,500,297,500,FALSE
"A","house","hmp_gingiva","R11",13,100,500,246,500,FALSE
"A","house","hmp_gingiva","R11",13,100,500,246,500,FALSE
"A","house","hmp_gingiva","R11",14,100,500,288,500,FALSE
"A","house","hmp_gingiva","R11",14,100,500,288,500,FALSE
"A","house","hmp_gingiva","R11",15,100,500,288,500,FALSE
"A","house","hmp_gingiva","R11",15,100,500,288,500,FALSE
"A","house","hmp_gingiva","R11",16,100,500,300,500,FALSE
"A","house","hmp_gingiva","R11",16,100,500,300,500,FALSE
"A","house","hmp_gingiva","R11",17,100,500,289,500,FALSE
"A","house","hmp_gingiva","R11",17,100,500,289,500,FALSE
"A","house","hmp_gingiva","R11",18,100,500,270,500,FALSE
"A","house","hmp_gingiva","R11",18,100,500,270,500,FALSE
"A","house","hmp_gingiva","R11",19,100,500,290,500,FALSE
"A","house","hmp_gingiva","R11",19,100,500,290,500,FALSE
"A","house","hmp_gingiva","R11",20,100,500,290,500,FALSE
"A","house","hmp_gingiva","R11",20,100,500,290,500,FALSE
"A","house","hmp_gingiva","R12",1,100,500,276,500,FALSE
"A","house","hmp_gingiva","R12",1,100,500,276,500,FALSE
"A","house","hmp_gingiva","R12",2,100,500,258,500,FALSE
"A","house","hmp_gingiva","R12",2,100,500,258,500,FALSE
"A","house","hmp_gingiva","R12",3,100,500,284,500,FALSE
"A","house","hmp_gingiva","R12",3,100,500,284,500,FALSE
"A","house","hmp_gingiva","R12",4,100,500,273,500,FALSE
"A","house","hmp_gingiva","R12",4,100,500,273,500,FALSE
"A","house","hmp_gingiva","R12",5,100,500,302,500,FALSE
"A","house","hmp_gingiva","R12",5,100,500,302,500,FALSE
"A","house","hmp_gingiva","R12",6,100,500,264,500,FALSE
"A","house","hmp_gingiva","R12",6,100,500,264,500,FALSE
"A","house","hmp_gingiva","R12",7,100,500,268,500,FALSE
"A","house","hmp_gingiva","R12",7,100,500,268,500,FALSE
"A","house","hmp_gingiva","R12",8,100,500,268,500,FALSE
"A","house","hmp_gingiva","R12",8,100,500,268,500,FALSE
"A","house","hmp_gingiva","R12",9,100,500,286,500,FALSE
"A","house","hmp_gingiva","R12",9,100,500,286,500,FALSE
"A","house","hmp_gingiva","R12",10,100,500,280,500,FALSE
"A","house","hmp_gingiva","R12",10,100,500,280,500,FALSE
"A","house","hmp_gingiva","R12",11,100,500,281,500,FALSE
"A","house","hmp_gingiva","R12",11,100,500,281,500,FALSE
"A","house","hmp_gingiva","R12",12,100,500,297,500,FALSE
"A","house","hmp_gingiva","R12",12,100,500,297,500,FALSE
"A","house","hmp_gingiva","R12",13,100,500,227,500,FALSE
"A","house","hmp_gingiva","R12",13,100,500,227,500,FALSE
"A","house","hmp_gingiva","R12",14,100,500,274,500,FALSE
"A","house","hmp_gingiva","R12",14,100,500,274,500,FALSE
"A","house","hmp_gingiva","R12",15,100,500,283,500,FALSE
"A","house","hmp_gingiva","R12",15,100,500,283,500,FALSE
"A","house","hmp_gingiva","R12",16,100,500,294,500,FALSE
"A","house","hmp_gingiva","R12",16,100,500,294,500,FALSE
"A","house","hmp_gingiva","R12",17,100,500,282,500,FALSE
"A","house","hmp_gingiva","R12",17,100,500,282,500,FALSE
"A","house","hmp_gingiva","R12",18,100,500,297,500,FALSE
"A","house","hmp_gingiva","R12",18,100,500,297,500,FALSE
"A","house","hmp_gingiva","R12",19,100,500,274,500,FALSE
"A","house","hmp_gingiva","R12",19,100,500,274,500,FALSE
"A","house","hmp_gingiva","R12",20,100,500,243,500,FALSE
"A","house","hmp_gingiva","R12",20,100,500,243,500,FALSE
"A","house","hmp_gingiva","R13",1,100,500,288,500,FALSE
"A","house","hmp_gingiva","R13",1,100,500,288,500,FALSE
"A","house","hmp_gingiva","R13",2,100,500,306,500,FALSE
"A","house","hmp_gingiva","R13",2,100,500,306,500,FALSE
"A","house","hmp_gingiva","R13",3,100,500,248,500,FALSE
"A","house","hmp_gingiva","R13",3,100,500,248,500,FALSE
"A","house","hmp_gingiva","R13",4,100,500,277,500,FALSE
"A","house","hmp_gingiva","R13",4,100,500,277,500,FALSE
"A","house","hmp_gingiva","R13",5,100,500,281,500,FALSE
"A","house","hmp_gingiva","R13",5,100,500,281,500,FALSE
"A","house","hmp_gingiva","R13",6,100,500,235,500,FALSE
"A","house","hmp_gingiva","R13",6,100,500,235,500,FALSE
"A","house","hmp_gingiva","R13",7,100,500,270,500,FALSE
"A","house","hmp_gingiva","R13",7,100,500,270,500,FALSE
"A","house","hmp_gingiva","R13",8,100,500,265,500,FALSE
"A","house","hmp_gingiva","R13",8,100,500,265,500,FALSE
"A","house","hmp_gingiva","R13",9,100,500,295,500,FALSE
"A","house","hmp_gingiva","R13",9,100,500,295,500,FALSE
"A","house","hmp_gingiva","R13",10,100,500,286,500,FALSE
"A","house","hmp_gingiva","R13",10,100,500,286,500,FALSE
"A","house","hmp_gingiva","R13",11,100,500,247,500,FALSE
"A","house","hmp_gingiva","R13",11,100,500,247,500,FALSE
"A","house","hmp_gingiva","R13",12,100,500,292,500,FALSE
"A","house","hmp_gingiva","R13",12,100,500,292,500,FALSE
"A","house","hmp_gingiva","R13",13,100,500,262,500,FALSE
"A","house","hmp_gingiva","R13",13,100,500,262,500,FALSE
"A","house","hmp_gingiva","R13",14,100,500,264,500,FALSE
"A","house","hmp_gingiva","R13",14,100,500,264,500,FALSE
"A","house","hmp_gingiva","R13",15,100,500,276,500,FALSE
"A","house","hmp_gingiva","R13",15,100,500,276,500,FALSE
"A","house","hmp_gingiva","R13",16,100,500,271,500,FALSE
"A","house","hmp_gingiva","R13",16,100,500,271,500,FALSE
"A","house","hmp_gingiva","R13",17,100,500,271,500,FALSE
"A","house","hmp_gingiva","R13",17,100,500,271,500,FALSE
"A","house","hmp_gingiva","R13",18,100,500,291,500,FALSE
"A","house","hmp_gingiva","R13",18,100,500,291,500,FALSE
"A","house","hmp_gingiva","R13",19,100,500,263,500,FALSE
"A","house","hmp_gingiva","R13",19,100,500,263,500,FALSE
"A","house","hmp_gingiva","R13",20,100,500,259,500,FALSE
"A","house","hmp_gingiva","R13",20,100,500,259,500,FALSE
"A","house","hmp_gingiva","R14",1,100,500,296,500,FALSE
"A","house","hmp_gingiva","R14",1,100,500,296,500,FALSE
"A","house","hmp_gingiva","R14",2,100,500,271,500,FALSE
"A","house","hmp_gingiva","R14",2,100,500,271,500,FALSE
"A","house","hmp_gingiva","R14",3,100,500,269,500,FALSE
"A","house","hmp_gingiva","R14",3,100,500,269,500,FALSE
"A","house","hmp_gingiva","R14",4,100,500,286,500,FALSE
"A","house","hmp_gingiva","R14",4,100,500,286,500,FALSE
"A","house","hmp_gingiva","R14",5,100,500,234,500,FALSE
"A","house","hmp_gingiva","R14",5,100,500,234,500,FALSE
"A","house","hmp_gingiva","R14",6,100,500,285,500,FALSE
"A","house","hmp_gingiva","R14",6,100,500,285,500,FALSE
"A","house","hmp_gingiva","R14",7,100,500,256,500,FALSE
"A","house","hmp_gingiva","R14",7,100,500,256,500,FALSE
"A","house","hmp_gingiva","R14",8,100,500,277,500,FALSE
"A","house","hmp_gingiva","R14",8,100,500,277,500,FALSE
"A","house","hmp_gingiva","R14",9,100,500,293,500,FALSE
"A","house","hmp_gingiva","R14",9,100,500,293,500,FALSE
"A","house","hmp_gingiva","R14",10,100,500,258,500,FALSE
"A","house","hmp_gingiva","R14",10,100,500,258,500,FALSE
"A","house","hmp_gingiva","R14",11,100,500,246,500,FALSE
"A","house","hmp_gingiva","R14",11,100,500,246,500,FALSE
"A","house","hmp_gingiva","R14",12,100,500,282,500,FALSE
"A","house","hmp_gingiva","R14",12,100,500,282,500,FALSE
"A","house","hmp_gingiva","R14",13,100,500,294,500,FALSE
"A","house","hmp_gingiva","R14",13,100,500,294,500,FALSE
"A","house","hmp_gingiva","R14",14,100,500,297,500,FALSE
"A","house","hmp_gingiva","R14",14,100,500,297,500,FALSE
"A","house","hmp_gingiva","R14",15,100,500,244,500,FALSE
"A","house","hmp_gingiva","R14",15,100,500,244,500,FALSE
"A","house","hmp_gingiva","R14",16,100,500,285,500,FALSE
"A","house","hmp_gingiva","R14",16,100,500,285,500,FALSE
"A","house","hmp_gingiva","R14",17,100,500,257,500,FALSE
"A","house","hmp_gingiva","R14",17,100,500,257,500,FALSE
"A","house","hmp_gingiva","R14",18,100,500,274,500,FALSE
"A","house","hmp_gingiva","R14",18,100,500,274,500,FALSE
"A","house","hmp_gingiva","R14",19,100,500,267,500,FALSE
"A","house","hmp_gingiva","R14",19,100,500,267,500,FALSE
"A","house","hmp_gingiva","R14",20,100,500,263,500,FALSE
"A","house","hmp_gingiva","R14",20,100,500,263,500,FALSE
"A","house","hmp_gingiva","R15",1,100,500,288,500,FALSE
"A","house","hmp_gingiva","R15",1,100,500,288,500,FALSE
"A","house","hmp_gingiva","R15",2,100,500,243,500,FALSE
"A","house","hmp_gingiva","R15",2,100,500,243,500,FALSE
"A","house","hmp_gingiva","R15",3,100,500,264,500,FALSE
"A","house","hmp_gingiva","R15",3,100,500,264,500,FALSE
"A","house","hmp_gingiva","R15",4,100,500,261,500,FALSE
"A","house","hmp_gingiva","R15",4,100,500,261,500,FALSE
"A","house","hmp_gingiva","R15",5,100,500,252,500,FALSE
"A","house","hmp_gingiva","R15",5,100,500,252,500,FALSE
"A","house","hmp_gingiva","R15",6,100,500,255,500,FALSE
"A","house","hmp_gingiva","R15",6,100,500,255,500,FALSE
"A","house","hmp_gingiva","R15",7,100,500,252,500,FALSE
"A","house","hmp_gingiva","R15",7,100,500,252,500,FALSE
"A","house","hmp_gingiva","R15",8,100,500,240,500,FALSE
"A","house","hmp_gingiva","R15",8,100,500,240,500,FALSE
"A","house","hmp_gingiva","R15",9,100,500,313,500,FALSE
"A","house","hmp_gingiva","R15",9,100,500,313,500,FALSE
"A","house","hmp_gingiva","R15",10,100,500,283,500,FALSE
"A","house","hmp_gingiva","R15",10,100,500,283,500,FALSE
"A","house","hmp_gingiva","R15",11,100,500,292,500,FALSE
"A","house","hmp_gingiva","R15",11,100,500,292,500,FALSE
"A","house","hmp_gingiva","R15",12,100,500,297,500,FALSE
"A","house","hmp_gingiva","R15",12,100,500,297,500,FALSE
"A","house","hmp_gingiva","R15",13,100,500,304,500,FALSE
"A","house","hmp_gingiva","R15",13,100,500,304,500,FALSE
"A","house","hmp_gingiva","R15",14,100,500,293,500,FALSE
"A","house","hmp_gingiva","R15",14,100,500,293,500,FALSE
"A","house","hmp_gingiva","R15",15,100,500,275,500,FALSE
"A","house","hmp_gingiva","R15",15,100,500,275,500,FALSE
"A","house","hmp_gingiva","R15",16,100,500,267,500,FALSE
"A","house","hmp_gingiva","R15",16,100,500,267,500,FALSE
"A","house","hmp_gingiva","R15",17,100,500,293,500,FALSE
"A","house","hmp_gingiva","R15",17,100,500,293,500,FALSE
"A","house","hmp_gingiva","R15",18,100,500,257,500,FALSE
"A","house","hmp_gingiva","R15",18,100,500,257,500,FALSE
"A","house","hmp_gingiva","R15",19,100,500,301,500,FALSE
"A","house","hmp_gingiva","R15",19,100,500,301,500,FALSE
"A","house","hmp_gingiva","R15",20,100,500,284,500,FALSE
"A","house","hmp_gingiva","R15",20,100,500,284,500,FALSE
"A","house","hmp_gingiva","R16",1,100,500,274,500,FALSE
"A","house","hmp_gingiva","R16",1,100,500,274,500,FALSE
"A","house","hmp_gingiva","R16",2,100,500,273,500,FALSE
"A","house","hmp_gingiva","R16",2,100,500,273,500,FALSE
"A","house","hmp_gingiva","R16",3,100,500,286,500,FALSE
"A","house","hmp_gingiva","R16",3,100,500,286,500,FALSE
"A","house","hmp_gingiva","R16",4,100,500,278,500,FALSE
"A","house","hmp_gingiva","R16",4,100,500,278,500,FALSE
"A","house","hmp_gingiva","R16",5,100,500,314,500,FALSE
"A","house","hmp_gingiva","R16",5,100,500,314,500,FALSE
"A","house","hmp_gingiva","R16",6,100,500,259,500,FALSE
"A","house","hmp_gingiva","R16",6,100,500,259,500,FALSE
"A","house","hmp_gingiva","R16",7,100,500,283,500,FALSE
"A","house","hmp_gingiva","R16",7,100,500,283,500,FALSE
"A","house","hmp_gingiva","R16",8,100,500,302,500,FALSE
"A","house","hmp_gingiva","R16",8,100,500,302,500,FALSE
"A","house","hmp_gingiva","R16",9,100,500,285,500,FALSE
"A","house","hmp_gingiva","R16",9,100,500,285,500,FALSE
"A","house","hmp_gingiva","R16",10,100,500,287,500,FALSE
"A","house","hmp_gingiva","R16",10,100,500,287,500,FALSE
"A","house","hmp_gingiva","R16",11,100,500,295,500,FALSE
"A","house","hmp_gingiva","R16",11,100,500,295,500,FALSE
"A","house","hmp_gingiva","R16",12,100,500,323,500,FALSE
"A","house","hmp_gingiva","R16",12,100,500,323,500,FALSE
"A","house","hmp_gingiva","R16",13,100,500,264,500,FALSE
"A","house","hmp_gingiva","R16",13,100,500,264,500,FALSE
"A","house","hmp_gingiva","R16",14,100,500,283,500,FALSE
"A","house","hmp_gingiva","R16",14,100,500,283,500,FALSE
"A","house","hmp_gingiva","R16",15,100,500,252,500,FALSE
"A","house","hmp_gingiva","R16",15,100,500,252,500,FALSE
"A","house","hmp_gingiva","R16",16,100,500,279,500,FALSE
"A","house","hmp_gingiva","R16",16,100,500,279,500,FALSE
"A","house","hmp_gingiva","R16",17,100,500,253,500,FALSE
"A","house","hmp_gingiva","R16",17,100,500,253,500,FALSE
"A","house","hmp_gingiva","R16",18,100,500,273,500,FALSE
"A","house","hmp_gingiva","R16",18,100,500,273,500,FALSE
"A","house","hmp_gingiva","R16",19,100,500,260,500,FALSE
"A","house","hmp_gingiva","R16",19,100,500,260,500,FALSE
"A","house","hmp_gingiva","R16",20,100,500,275,500,FALSE
"A","house","hmp_gingiva","R16",20,100,500,275,500,FALSE
"A","house","hmp_gingiva","R17",1,100,500,285,500,FALSE
"A","house","hmp_gingiva","R17",1,100,500,285,500,FALSE
"A","house","hmp_gingiva","R17",2,100,500,272,500,FALSE
"A","house","hmp_gingiva","R17",2,100,500,272,500,FALSE
"A","house","hmp_gingiva","R17",3,100,500,296,500,FALSE
"A","house","hmp_gingiva","R17",3,100,500,296,500,FALSE
"A","house","hmp_gingiva","R17",4,100,500,277,500,FALSE
"A","house","hmp_gingiva","R17",4,100,500,277,500,FALSE
"A","house","hmp_gingiva","R17",5,100,500,300,500,FALSE
"A","house","hmp_gingiva","R17",5,100,500,300,500,FALSE
"A","house","hmp_gingiva","R17",6,100,500,301,500,FALSE
"A","house","hmp_gingiva","R17",6,100,500,301,500,FALSE
"A","house","hmp_gingiva","R17",7,100,500,285,500,FALSE
"A","house","hmp_gingiva","R17",7,100,500,285,500,FALSE
"A","house","hmp_gingiva","R17",8,100,500,293,500,FALSE
"A","house","hmp_gingiva","R17",8,100,500,293,500,FALSE
"A","house","hmp_gingiva","R17",9,100,500,294,500,FALSE
"A","house","hmp_gingiva","R17",9,100,500,294,500,FALSE
"A","house","hmp_gingiva","R17",10,100,500,272,500,FALSE
"A","house","hmp_gingiva","R17",10,100,500,272,500,FALSE
"A","house","hmp_gingiva","R17",11,100,500,293,500,FALSE
"A","house","hmp_gingiva","R17",11,100,500,293,500,FALSE
"A","house","hmp_gingiva","R17",12,100,500,292,500,FALSE
"A","house","hmp_gingiva","R17",12,100,500,292,500,FALSE
"A","house","hmp_gingiva","R17",13,100,500,286,500,FALSE
"A","house","hmp_gingiva","R17",13,100,500,286,500,FALSE
"A","house","hmp_gingiva","R17",14,100,500,319,500,FALSE
"A","house","hmp_gingiva","R17",14,100,500,319,500,FALSE
"A","house","hmp_gingiva","R17",15,100,500,295,500,FALSE
"A","house","hmp_gingiva","R17",15,100,500,295,500,FALSE
"A","house","hmp_gingiva","R17",16,100,500,310,500,FALSE
"A","house","hmp_gingiva","R17",16,100,500,310,500,FALSE
"A","house","hmp_gingiva","R17",17,100,500,298,500,FALSE
"A","house","hmp_gingiva","R17",17,100,500,298,500,FALSE
"A","house","hmp_gingiva","R17",18,100,500,276,500,FALSE
"A","house","hmp_gingiva","R17",18,100,500,276,500,FALSE
"A","house","hmp_gingiva","R17",19,100,500,295,500,FALSE
"A","house","hmp_gingiva","R17",19,100,500,295,500,FALSE
"A","house","hmp_gingiva","R17",20,100,500,274,500,FALSE
"A","house","hmp_gingiva","R17",20,100,500,274,500,FALSE
"A","house","hmp_gingiva","R18",1,100,500,303,500,FALSE
"A","house","hmp_gingiva","R18",1,100,500,303,500,FALSE
"A","house","hmp_gingiva","R18",2,100,500,292,500,FALSE
"A","house","hmp_gingiva","R18",2,100,500,292,500,FALSE
"A","house","hmp_gingiva","R18",3,100,500,314,500,FALSE
"A","house","hmp_gingiva","R18",3,100,500,314,500,FALSE
"A","house","hmp_gingiva","R18",4,100,500,287,500,FALSE
"A","house","hmp_gingiva","R18",4,100,500,287,500,FALSE
"A","house","hmp_gingiva","R18",5,100,500,293,500,FALSE
"A","house","hmp_gingiva","R18",5,100,500,293,500,FALSE
"A","house","hmp_gingiva","R18",6,100,500,334,500,FALSE
"A","house","hmp_gingiva","R18",6,100,500,334,500,FALSE
"A","house","hmp_gingiva","R18",7,100,500,307,500,FALSE
